#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00004509|Bnigr_chr_3:2273290..2278182#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004509|Bnigr_chr_4:12687173..12692065#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004516|Bnigr_chr_1:27122805..27135245#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00004516|Bnigr_chr_2:12163472..12175970#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00004516|Bnigr_chr_2:18734808..18747292#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00004516|Bnigr_chr_5:29593451..29605850#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00004518|Bnigr_chr_3:43772800..43779507#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00004518|Bnigr_chr_8:48415875..48422827#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00004525|Bnigr_chr_3:36726042..36719817#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00004526|Bnigr_chr_8:13628105..13633003#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004528|Bnigr_chr_4:37944664..37950976#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004528|Bnigr_chr_4:37945881..37950976#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004539|Bnigr_chr_4:22936009..22940656#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004541|Bnigr_chr_4:26322624..26335332#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00004541|Bnigr_chr_7:11857184..11863795#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004547|Bnigr_chr_2:34374090..34378884#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004548|Bnigr_chr_8:24354785..24359859#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004549|Bnigr_chr_2:8406162..8412235#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004558|Bnigr_chr_8:33004979..33009212#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004562|Bnigr_chr_1:8256508..8261107#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00004567|Bnigr_chr_8:4062665..4068213#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00004573|Bnigr_chr_3:38565371..38566645#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00004575|Bnigr_chr_1:12057163..12062281#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004577|Bnigr_chr_1:26233364..26238500#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004590|Bnigr_chr_3:31551058..31556769#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004590|Bnigr_chr_4:27182912..27188651#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004590|Bnigr_chr_4:41873186..41878939#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004590|Bnigr_chr_4:42096243..42101951#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004590|Bnigr_chr_6:15702938..15708648#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004590|Bnigr_chr_6:19283519..19290726#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004598|Bnigr_chr_1:25758479..25763210#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004598|Bnigr_chr_7:23757289..23761897#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004598|Bnigr_chr_8:22133372..22138029#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004602|Bnigr_chr_8:23446133..23450480#DNA/DTM	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
TE_00004608|Bnigr_chr_5:29864727..29873713#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00004608|Bnigr_chr_7:7191757..7200770#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00004608|Bnigr_chr_8:37459058..37468106#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00004610|Bnigr_chr_4:36699860..36705079#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004610|Bnigr_chr_5:37954902..37960163#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004616|Bnigr_chr_1:39324523..39329621#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004616|Bnigr_chr_2:22933824..22938922#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004616|Bnigr_chr_3:25042389..25047500#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004619|Bnigr_chr_1:17911058..17915657#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004628|Bnigr_chr_1:25673115..25679161#LTR/unknown	LTR	Copia	Bianca	no	+	GAG|Bianca
TE_00004628|Bnigr_chr_8:33540062..33545995#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca
TE_00004630|Bnigr_chr_5:38069033..38072566#LTR/unknown	LTR	Copia	Ale	no	+	GAG|Ale PROT|Ale INT|Ale RH|Ale
TE_00004633|Bnigr_chr_4:34686540..34691117#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004636|Bnigr_chr_3:14092740..14095669#LTR/Copia	LTR	Copia	Ale	no	+	GAG|Ale RT|Ale RH|Ale
TE_00004638|Bnigr_chr_2:30554815..30559575#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004638|Bnigr_chr_2:7043356..7048068#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004638|Bnigr_chr_4:37262258..37267027#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004640|Bnigr_chr_8:25179352..25186659#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00004648|Bnigr_chr_5:17580792..17589735#LTR/Copia	LTR	Copia	SIRE	yes	-	GAG|SIRE PROT|SIRE INT|SIRE RT|SIRE RH|SIRE
TE_00004653|Bnigr_chr_7:36804356..36814634#DNA/Helitron	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00004653|Bnigr_chr_8:1166700..1176978#DNA/Helitron	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00004665|Bnigr_chr_1:25763297..25768000#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004666|Bnigr_chr_5:37161099..37166619#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004668|Bnigr_chr_1:6348326..6354846#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00004668|Bnigr_chr_2:7269658..7276267#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00004668|Bnigr_chr_3:32285144..32291946#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00004668|Bnigr_chr_5:47361619..47368229#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00004671|Bnigr_chr_5:18990854..18995681#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004674|Bnigr_chr_5:31873932..31879322#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00004679|Bnigr_chr_7:26024789..26029260#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004681|Bnigr_chr_5:22279822..22282854#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00004684|Bnigr_chr_5:44707426..44712260#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004686|Bnigr_chr_1:21830345..21841691#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00004686|Bnigr_chr_2:31881563..31892870#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00004686|Bnigr_chr_7:14183399..14194801#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00004690|Bnigr_chr_2:27855380..27860474#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004692|Bnigr_chr_8:25989013..25993055#LTR/Copia	LTR	Copia	Tork	no	-	GAG|Tork PROT|Tork
TE_00004693|Bnigr_chr_4:40159919..40165074#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004695|Bnigr_chr_3:3436210..3440930#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004702|Bnigr_chr_6:27916764..27921110#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00004703|Bnigr_chr_5:39562597..39567341#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004704|Bnigr_chr_2:6024763..6018682#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00004710|Bnigr_chr_4:35728789..35733552#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004716|Bnigr_chr_2:13512655..13515477#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00004717|Bnigr_chr_6:11579840..11582810#LTR/Copia	LTR	Copia	Ale	no	-	GAG|Ale RT|Ale RH|Ale
TE_00004718|Bnigr_chr_7:24240606..24246384#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca RH|Bianca
TE_00004719|Bnigr_chr_1:39203569..39208427#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004721|Bnigr_chr_2:31561868..31566675#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004731|Bnigr_chr_1:13976505..13986254#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00004732|Bnigr_chr_3:26244982..26253242#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004732|Bnigr_chr_3:26246283..26251186#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004732|Bnigr_chr_5:24524175..24529117#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004735|Bnigr_chr_8:21945780..21950415#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004740|Bnigr_chr_7:22165141..22169846#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004742|Bnigr_chr_6:5030950..5036385#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|TAR PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004743|Bnigr_chr_4:24037676..24042156#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004744|Bnigr_chr_5:36039048..36043925#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00004748|Bnigr_chr_1:16062781..16067537#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004748|Bnigr_chr_2:31136553..31141362#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004749|Bnigr_chr_7:5518490..5523330#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004752|Bnigr_chr_4:11766312..11771720#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004753|Bnigr_chr_8:5252319..5257159#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004754|Bnigr_chr_4:19291633..19294939#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00003199|Bnigr_chr_1:4948181..4952796#LTR/unknown	LTR	Copia	unknown	none	?	none
TE_00003309|Bnigr_chr_1:7953203..7959346#LTR/unknown	LTR	Gypsy	unknown	none	?	none
TE_00003199|Bnigr_chr_2:572346..576950#LTR/unknown	LTR	Copia	unknown	none	?	none
TE_00001989|Bnigr_chr_2:12159157..12162189#LTR/unknown	LTR	Gypsy	unknown	none	?	none
TE_00003309|Bnigr_chr_2:14366858..14373059#LTR/unknown	LTR	Gypsy	unknown	none	?	none
TE_00001446|Bnigr_chr_2:22469011..22472118#LTR/unknown	LTR	Gypsy	unknown	none	?	none
TE_00003309|Bnigr_chr_2:24273030..24278620#LTR/unknown	LTR	Gypsy	unknown	none	?	none
TE_00002468|Bnigr_chr_2:27333908..27338041#LTR/unknown	LTR	Gypsy	unknown	none	?	none
Bnigr_chr_3:24521743..24522969#LTR/unknown|Bnigr_chr_3:24521743..24522969#LTR/unknown	TIR	hAT	unknown	none	?	none
TE_00002053|Bnigr_chr_3:27092155..27095134#LTR/unknown	LTR	Gypsy	unknown	none	?	none
TE_00003570|Bnigr_chr_4:30326050..30327906#LTR/unknown	LTR	Copia	unknown	none	?	none
TE_00001700|Bnigr_chr_5:28911340..28913983#LTR/unknown	LTR	Copia	unknown	none	?	none
TE_00003309|Bnigr_chr_5:38687051..38693222#LTR/unknown	LTR	Gypsy	unknown	none	?	none
TE_00003199|Bnigr_chr_6:6900308..6904617#LTR/unknown	LTR	Copia	unknown	none	?	none
TE_00003199|Bnigr_chr_7:2331672..2336302#LTR/unknown	LTR	Copia	unknown	none	?	none
TE_00003309|Bnigr_chr_7:5148610..5154612#LTR/unknown	LTR	Gypsy	unknown	none	?	none
TE_00002749|Bnigr_chr_7:22843990..22846048#LTR/unknown	LTR	Copia	unknown	none	?	none
TE_00003570|Bnigr_chr_7:24294835..24296659#LTR/unknown	LTR	Copia	unknown	none	?	none
TE_00003309|Bnigr_chr_8:19208148..19214299#LTR/unknown	LTR	Gypsy	unknown	none	?	none
TE_00003309|Bnigr_chr_8:25878573..25884536#LTR/unknown	LTR	Gypsy	unknown	none	?	none
TE_00003309|Bnigr_chr_8:34430566..34436464#LTR/unknown	LTR	Gypsy	unknown	none	?	none
Bnigr_chr_1:3020309..3020856#MITE/DTA|Bnigr_chr_1:3020309..3020856#MITE/DTA	LTR	Copia	unknown	none	?	none
Bnigr_chr_1:5444717..5445373#DNA/DTA|Bnigr_chr_1:5444717..5445373#DNA/DTA	LINE	unknown	unknown	none	?	none
Bnigr_chr_1:6217603..6218170#MITE/DTM|Bnigr_chr_1:6217603..6218170#MITE/DTM	LTR	Copia	unknown	none	?	none
TE_00002850|Bnigr_chr_1:7389344..7389441#MITE/DTH	LTR	Copia	unknown	none	?	none
Bnigr_chr_1:8638811..8639462#DNA/DTA|Bnigr_chr_1:8638811..8639462#DNA/DTA	LINE	unknown	unknown	none	?	none
TE_00002949|Bnigr_chr_1:9318895..9319014#MITE/DTM	TIR	PIF_Harbinger	unknown	none	?	none
TE_00003359|Bnigr_chr_1:10454567..10454932#MITE/DTM	TIR	EnSpm_CACTA	unknown	none	?	none
Bnigr_chr_1:13316573..13317337#DNA/DTA|Bnigr_chr_1:13316573..13317337#DNA/DTA	TIR	MuDR_Mutator	unknown	none	?	none
Bnigr_chr_1:13842133..13842760#DNA/DTM|Bnigr_chr_1:13842133..13842760#DNA/DTM	TIR	EnSpm_CACTA	unknown	none	?	none
Bnigr_chr_1:16832801..16833479#DNA/DTA|Bnigr_chr_1:16832801..16833479#DNA/DTA	LINE	unknown	unknown	none	?	none
TE_00000532|Bnigr_chr_1:18492544..18496270#DNA/DTC	TIR	EnSpm_CACTA	unknown	none	?	none
TE_00002949|Bnigr_chr_1:21855273..21855392#MITE/DTM	TIR	PIF_Harbinger	unknown	none	?	none
Bnigr_chr_1:22797558..22798237#DNA/DTA|Bnigr_chr_1:22797558..22798237#DNA/DTA	LINE	unknown	unknown	none	?	none
TE_00002949|Bnigr_chr_1:24324495..24324614#MITE/DTM	TIR	PIF_Harbinger	unknown	none	?	none
Bnigr_chr_1:27822352..27822993#DNA/DTM|Bnigr_chr_1:27822352..27822993#DNA/DTM	LTR	Copia	unknown	none	?	none
TE_00003790|Bnigr_chr_1:28717942..28718500#MITE/DTA	LTR	Copia	unknown	none	?	none
Bnigr_chr_1:34292359..34293041#DNA/DTA|Bnigr_chr_1:34292359..34293041#DNA/DTA	LINE	unknown	unknown	none	?	none
Bnigr_chr_1:37133170..37133878#DNA/DTA|Bnigr_chr_1:37133170..37133878#DNA/DTA	LTR	Gypsy	unknown	none	?	none
Bnigr_chr_1:38175389..38176098#DNA/DTA|Bnigr_chr_1:38175389..38176098#DNA/DTA	TIR	MuDR_Mutator	unknown	none	?	none
TE_00002949|Bnigr_chr_1:40674406..40674525#MITE/DTM	TIR	PIF_Harbinger	unknown	none	?	none
Bnigr_chr_2:3578089..3578734#DNA/DTA|Bnigr_chr_2:3578089..3578734#DNA/DTA	TIR	MuDR_Mutator	unknown	none	?	none
Bnigr_chr_2:4834472..4835015#MITE/DTA|Bnigr_chr_2:4834472..4835015#MITE/DTA	TIR	PIF_Harbinger	unknown	none	?	none
TE_00004426|Bnigr_chr_2:4927964..4928329#MITE/DTM	TIR	EnSpm_CACTA	unknown	none	?	none
TE_00002810|Bnigr_chr_2:7238440..7238589#MITE/DTM	LTR	Copia	unknown	none	?	none
Bnigr_chr_2:7485957..7486160#MITE/DTH|Bnigr_chr_2:7485957..7486160#MITE/DTH	TIR	hAT	unknown	none	?	none
TE_00003569|Bnigr_chr_2:11513636..11516237#DNA/DTC	TIR	EnSpm_CACTA	unknown	none	?	none
Bnigr_chr_2:13356515..13357209#DNA/DTA|Bnigr_chr_2:13356515..13357209#DNA/DTA	TIR	MuDR_Mutator	unknown	none	?	none
TE_00002408|Bnigr_chr_2:21413707..21414258#MITE/DTA	LTR	Copia	unknown	none	?	none
Bnigr_chr_2:23748227..23748869#DNA/DTA|Bnigr_chr_2:23748227..23748869#DNA/DTA	LINE	unknown	unknown	none	?	none
TE_00003197|Bnigr_chr_2:24187518..24188116#MITE/DTH	LTR	Copia	unknown	none	?	none
Bnigr_chr_2:24625352..24625841#MITE/DTM|Bnigr_chr_2:24625352..24625841#MITE/DTM	TIR	EnSpm_CACTA	unknown	none	?	none
TE_00000829|Bnigr_chr_2:25635213..25640057#DNA/DTC	LTR	Copia	unknown	none	?	none
TE_00002265|Bnigr_chr_2:26177282..26177867#MITE/DTA	TIR	PIF_Harbinger	unknown	none	?	none
Bnigr_chr_2:30309781..30310359#MITE/DTA|Bnigr_chr_2:30309781..30310359#MITE/DTA	TIR	PIF_Harbinger	unknown	none	?	none
Bnigr_chr_2:33224072..33224180#MITE/DTH|Bnigr_chr_2:33224072..33224180#MITE/DTH	LTR	Copia	unknown	none	?	none
TE_00004490|Bnigr_chr_2:34268894..34269069#MITE/DTA	LTR	Copia	unknown	none	?	none
Bnigr_chr_2:37004100..37004778#DNA/DTA|Bnigr_chr_2:37004100..37004778#DNA/DTA	LINE	unknown	unknown	none	?	none
Bnigr_chr_2:38765245..38765943#DNA/DTA|Bnigr_chr_2:38765245..38765943#DNA/DTA	LTR	Gypsy	unknown	none	?	none
TE_00004514|Bnigr_chr_2:39139530..39139897#MITE/DTM	TIR	EnSpm_CACTA	unknown	none	?	none
Bnigr_chr_2:42107741..42108353#DNA/DTA|Bnigr_chr_2:42107741..42108353#DNA/DTA	TIR	MuDR_Mutator	unknown	none	?	none
Bnigr_chr_2:45005011..45005546#MITE/DTA|Bnigr_chr_2:45005011..45005546#MITE/DTA	LTR	Copia	unknown	none	?	none
TE_00004490|Bnigr_chr_2:46649046..46649220#MITE/DTA	LTR	Copia	unknown	none	?	none
Bnigr_chr_2:48441174..48441851#DNA/DTA|Bnigr_chr_2:48441174..48441851#DNA/DTA	LINE	unknown	unknown	none	?	none
TE_00003757|Bnigr_chr_3:6904814..6905335#MITE/DTM	LTR	Copia	unknown	none	?	none
TE_00002949|Bnigr_chr_3:9047883..9048002#MITE/DTM	TIR	PIF_Harbinger	unknown	none	?	none
Bnigr_chr_3:11224845..11225523#DNA/DTA|Bnigr_chr_3:11224845..11225523#DNA/DTA	LINE	unknown	unknown	none	?	none
Bnigr_chr_3:12451771..12452351#MITE/DTM|Bnigr_chr_3:12451771..12452351#MITE/DTM	LTR	Copia	unknown	none	?	none
Bnigr_chr_3:14014979..14015535#MITE/DTM|Bnigr_chr_3:14014979..14015535#MITE/DTM	LTR	Copia	unknown	none	?	none
Bnigr_chr_3:17486361..17487156#DNA/DTA|Bnigr_chr_3:17486361..17487156#DNA/DTA	LINE	unknown	unknown	none	?	none
TE_00001458|Bnigr_chr_3:17488415..17489043#DNA/DTA	TIR	PIF_Harbinger	unknown	none	?	none
Bnigr_chr_3:17602036..17602722#DNA/DTA|Bnigr_chr_3:17602036..17602722#DNA/DTA	LINE	unknown	unknown	none	?	none
Bnigr_chr_3:18314108..18314777#DNA/DTA|Bnigr_chr_3:18314108..18314777#DNA/DTA	TIR	hAT	unknown	none	?	none
Bnigr_chr_3:19311278..19311842#MITE/DTA|Bnigr_chr_3:19311278..19311842#MITE/DTA	TIR	PIF_Harbinger	unknown	none	?	none
Bnigr_chr_3:21528072..21528750#DNA/DTA|Bnigr_chr_3:21528072..21528750#DNA/DTA	LINE	unknown	unknown	none	?	none
Bnigr_chr_3:22166434..22167014#MITE/DTM|Bnigr_chr_3:22166434..22167014#MITE/DTM	LTR	Copia	unknown	none	?	none
Bnigr_chr_3:23927937..23928615#DNA/DTA|Bnigr_chr_3:23927937..23928615#DNA/DTA	LINE	unknown	unknown	none	?	none
Bnigr_chr_3:24540074..24540736#DNA/DTA|Bnigr_chr_3:24540074..24540736#DNA/DTA	LINE	unknown	unknown	none	?	none
Bnigr_chr_3:27092252..27094933#DNA/DTM|Bnigr_chr_3:27092252..27094933#DNA/DTM	LTR	Gypsy	unknown	none	?	none
Bnigr_chr_3:30542792..30543343#MITE/DTA|Bnigr_chr_3:30542792..30543343#MITE/DTA	LTR	Copia	unknown	none	?	none
TE_00003790|Bnigr_chr_3:30733958..30734499#MITE/DTA	LTR	Copia	unknown	none	?	none
Bnigr_chr_3:32319563..32320241#DNA/DTA|Bnigr_chr_3:32319563..32320241#DNA/DTA	LINE	unknown	unknown	none	?	none
TE_00003623|Bnigr_chr_3:35679434..35680393#DNA/DTM	LTR	Gypsy	unknown	none	?	none
TE_00000751|Bnigr_chr_3:36248426..36252741#DNA/DTC	LTR	Copia	unknown	none	?	none
Bnigr_chr_3:36324215..36325386#DNA/DTM|Bnigr_chr_3:36324215..36325386#DNA/DTM	LTR	Copia	unknown	none	?	none
Bnigr_chr_3:37821063..37821162#MITE/DTM|Bnigr_chr_3:37821063..37821162#MITE/DTM	LTR	Gypsy	unknown	none	?	none
Bnigr_chr_3:37821173..37821272#MITE/DTM|Bnigr_chr_3:37821173..37821272#MITE/DTM	LTR	Gypsy	unknown	none	?	none
Bnigr_chr_3:37821283..37821382#MITE/DTM|Bnigr_chr_3:37821283..37821382#MITE/DTM	LTR	Gypsy	unknown	none	?	none
Bnigr_chr_3:37821393..37821492#MITE/DTM|Bnigr_chr_3:37821393..37821492#MITE/DTM	LTR	Gypsy	unknown	none	?	none
Bnigr_chr_3:37821503..37821602#MITE/DTM|Bnigr_chr_3:37821503..37821602#MITE/DTM	LTR	Gypsy	unknown	none	?	none
TE_00003359|Bnigr_chr_3:39366788..39367236#MITE/DTM	TIR	EnSpm_CACTA	unknown	none	?	none
TE_00002512|Bnigr_chr_3:43047858..43048032#MITE/DTA	LTR	Copia	unknown	none	?	none
